Date,Open,High,Low,Close,Shares Traded,Turnover (₹ Cr),EMA_20,EMA_50,SMA_20,STD_20,Upper_Band,Lower_Band,RSI,OBV,VWAP
2013-07-12,6000.5,6019.0,5951.15,6009.0,127707078.0,6591.27,5840.81712814891,5855.501503883829,5789.277499999999,118.23415491370646,6025.745809827412,5552.809190172587,72.93892084360445,207735661.0,516.124094547054
2013-07-15,5991.2,6038.2,5980.95,6030.8,116275729.0,4641.97,5858.910734991871,5862.375954711914,5798.3150000000005,129.4956381098381,6057.306276219677,5539.323723780324,73.02610025117392,324011390.0,399.2208898556981
2013-07-16,5930.8,5966.05,5910.95,5955.25,151162819.0,5915.8,5868.085903087884,5866.018074134977,5805.3975,134.16506180526662,6073.727623610534,5537.0673763894665,68.87778750579389,172848571.0,391.352849803628
2013-07-17,5972.25,5989.8,5926.75,5973.3,191516153.0,8349.59,5878.10629326999,5870.225208482625,5812.95,139.31627214439465,6091.582544288789,5534.317455711211,66.24965093549287,364364724.0,435.97314739295126
2013-07-18,5984.7,6051.1,5974.55,6038.05,171728134.0,7774.83,5893.339027244277,5876.806572855856,5832.057500000001,142.8055037961571,6117.668507592315,5546.4464924076865,62.2383303130663,536092858.0,452.74060917706123
2013-07-19,6057.2,6066.85,6020.25,6029.2,163311714.0,7987.75,5906.278167506726,5882.782785685038,5850.135,143.77874916178297,6137.692498323566,5562.577501676435,58.662856383332176,372781144.0,489.110658651222
2013-07-22,6009.75,6064.15,6004.25,6031.8,115168337.0,5117.19,5918.232627744181,5888.626598011115,5872.2125,135.43067451166624,6143.0738490233325,5601.351150976667,62.208365445246244,487949481.0,444.32264399198533
2013-07-23,6064.3,6093.35,6061.3,6077.8,126469251.0,5459.62,5933.429520339973,5896.045162794992,5895.647500000001,127.84487565117331,6151.337251302348,5639.957748697654,72.80089153046063,614418732.0,431.69544824773254
2013-07-24,6032.2,6047.25,5962.6,5990.5,151931749.0,6413.64,5938.864804117119,5899.749274057934,5915.7375,106.9308678231967,6129.599235646394,5701.875764353606,61.0586964350018,462486983.0,422.13954898919775
2013-07-25,5970.4,5990.65,5896.4,5907.5,237081135.0,8762.77,5935.877679915488,5900.053224094878,5926.995000000001,91.85615313315728,6110.707306266316,5743.282693733686,52.65308857028007,225405848.0,369.61059765468053
2013-07-26,5937.95,5944.5,5869.5,5886.2,174535664.0,6419.86,5931.146472304489,5899.509960404883,5929.195000000001,90.23091560867564,6109.656831217352,5748.733168782649,55.24780316344461,50870184.0,367.8251110901896
2013-07-29,5869.95,5886.0,5825.8,5831.65,173430612.0,4812.3,5921.6706177993,5896.848785487045,5925.835,92.63941428435494,6111.11382856871,5740.55617143129,48.096331871650285,-122560428.0,277.4769658311533
2013-07-30,5836.05,5861.3,5747.6,5755.05,181489174.0,6006.91,5905.8019875327,5891.288048801278,5920.71,99.21760322379605,6119.1452064475925,5722.274793552408,45.90447086959414,-304049602.0,330.9789706795404
2013-07-31,5738.35,5752.1,5675.75,5742.0,235469131.0,8717.16,5890.201798243871,5885.433615514953,5919.265,101.6938104259462,6122.652620851893,5715.877379148108,35.08419589062258,-539518733.0,370.2039398106922
2013-08-01,5776.9,5808.5,5676.85,5727.85,216762208.0,7164.04,5874.7397222206455,5879.253865886916,5913.81,109.005019923038,6131.820039846077,5695.799960153924,26.07437664879592,-756280941.0,330.50226172267077
2013-08-02,5750.05,5761.85,5649.0,5677.9,222494469.0,6350.26,5855.993082009156,5871.357635852135,5904.3099999999995,120.85236600258116,6146.014732005162,5662.605267994837,21.341562449244805,-978775410.0,285.4120387145444
2013-08-05,5682.4,5721.0,5661.5,5685.4,197167952.0,5575.21,5839.746121817808,5864.065179544208,5898.0025,128.96798304740804,6155.938466094815,5640.066533905184,25.36291427006303,-781607458.0,282.76451337284266
2013-08-06,5664.9,5664.9,5521.8,5542.25,216227972.0,6424.42,5811.413157835159,5851.4449764248275,5882.164999999999,151.4915649032734,6185.1481298065455,5579.181870193453,17.96358231140843,-997835430.0,297.1132708029098
2013-08-07,5549.3,5561.45,5486.85,5519.1,245010773.0,7725.23,5783.573809469905,5838.411840094443,5867.285,171.5481259005776,6210.381251801155,5524.188748198845,8.888536797908628,-1242846203.0,315.3016459402787
2013-08-08,5510.05,5577.6,5510.05,5565.65,204918722.0,6968.85,5762.819160948962,5827.715297345641,5848.8125,183.34703424682252,6215.506568493645,5482.118431506355,15.347237796217343,-1037927481.0,340.07873619278183
2013-08-12,5606.7,5644.1,5557.1,5612.4,195708484.0,7063.92,5748.493526572871,5819.271560194832,5828.9825,186.5296394360906,6202.041778872182,5455.923221127819,20.589060308555332,-842218997.0,360.9409186369253
2013-08-13,5600.25,5704.75,5578.9,5699.3,222997337.0,7073.34,5743.808428804026,5814.566793128368,5812.4075,182.3336237108401,6177.0747474216805,5447.74025257832,24.89720122032098,-619221660.0,317.1939223650908
2013-08-14,5715.4,5754.55,5690.2,5742.3,223656483.0,6970.2,5743.664768917929,5811.732801240981,5801.76,179.75263016888348,6161.265260337767,5442.254739662233,32.51127395715896,-395565177.0,311.64757249625535
2013-08-16,5705.45,5716.6,5496.05,5507.85,248094094.0,8807.27,5721.206219497174,5799.815828643295,5778.4875,186.3830357616713,6151.2535715233425,5405.721428476658,26.79286917136055,-643659271.0,354.9971649063117
2013-08-19,5497.55,5499.65,5360.65,5414.75,219672819.0,6713.03,5692.019912878395,5784.715207912186,5747.3225,192.70118910607178,6132.724878212144,5361.920121787856,24.730664093905773,-863332090.0,305.5921998251409
2013-08-20,5353.45,5417.8,5306.35,5401.45,261052792.0,7982.22,5664.346587842358,5769.685199758767,5715.9349999999995,195.47655337930345,6106.888106758606,5324.981893241393,25.874831763122472,-1124384882.0,305.77033629274496
2013-08-21,5494.45,5504.1,5268.45,5302.55,255004311.0,8509.29,5629.88976995261,5751.366172317247,5679.4725,201.38164309993667,6082.2357861998735,5276.709213800126,25.24346208556733,-1379389193.0,333.6920057010331
2013-08-22,5282.8,5418.95,5254.05,5408.45,284468531.0,9075.86,5608.800268052361,5737.918479285198,5646.004999999999,186.7905785548095,6019.586157109618,5272.42384289038,33.434318351129846,-1094920662.0,319.04618651825496
2013-08-23,5428.75,5478.8,5377.8,5471.75,251511910.0,7763.2,5595.747861571184,5727.480499705387,5620.067499999999,171.85621382499173,5963.779927649983,5276.355072350016,37.87290463112035,-843408752.0,308.66132740990275
2013-08-26,5499.4,5528.7,5454.45,5476.5,241996358.0,6465.02,5584.390922373928,5717.638127167921,5598.5175,160.56851978532578,5919.654539570652,5277.380460429348,40.03660829128328,-601412394.0,267.15360732825576
2013-08-27,5426.5,5427.4,5274.25,5287.45,306037010.0,8236.84,5556.110834528792,5700.768004533885,5568.58,159.92423074364004,5888.42846148728,5248.731538512719,33.31096665967708,-907449404.0,269.145225278472
2013-08-28,5233.45,5317.7,5118.85,5285.0,335993745.0,10705.51,5530.290755049859,5684.463376905105,5541.2474999999995,159.30935023521312,5859.866200470426,5222.628799529573,37.76805667823688,-1243443149.0,318.6223005431247
2013-08-29,5316.5,5428.9,5303.0,5409.05,326499273.0,10580.48,5518.744016473683,5673.662852320592,5523.9475,153.55245672766833,5831.052413455337,5216.842586544663,45.22538938782593,-916943876.0,324.0583019613646
2013-08-30,5407.45,5493.3,5360.2,5471.8,336401705.0,11431.52,5514.273157761903,5665.74666203351,5510.4375,145.00650609268385,5800.450512185368,5220.424487814632,45.9846831814487,-580542171.0,339.81754046103896
2013-09-02,5480.25,5564.9,5478.85,5550.75,214232444.0,6135.94,5517.74714273696,5661.236989012588,5501.5824999999995,136.16930857825906,5773.9211171565175,5229.2438828434815,47.43306824332766,-366309727.0,286.41506792500576
2013-09-03,5574.7,5580.95,5323.75,5341.45,250298844.0,7304.81,5500.956938666774,5648.696322776801,5484.76,134.00592249283108,5752.771844985662,5216.748155014338,36.47836765539391,-616608571.0,291.8435372398284
2013-09-04,5358.65,5460.25,5318.9,5448.1,237230494.0,7252.61,5495.922944508034,5640.829800314966,5472.895,125.5443179246059,5723.983635849212,5221.806364150789,39.393611651885514,-379378077.0,305.7199720707069
2013-09-05,5553.75,5625.75,5552.7,5592.95,274937515.0,9484.19,5505.163616459649,5638.952161086928,5475.43,127.51484990919714,5730.459699818394,5220.400300181606,53.27988900023122,-104440562.0,344.9580170970848
2013-09-06,5617.45,5688.6,5566.15,5680.4,253030740.0,8821.54,5521.852795844445,5640.577566534499,5483.495,135.28633367396762,5754.067667347935,5212.922332652065,60.2833584949483,148590178.0,348.63511050080325
2013-09-10,5738.5,5904.85,5738.2,5896.75,275244175.0,10307.97,5557.557291478307,5650.62354431746,5500.05,163.23930447754532,5826.528608955091,5173.571391044909,66.56854218237774,423834353.0,374.5027483324579
2013-09-11,5887.25,5924.35,5832.7,5913.15,265006808.0,7980.51,5591.423263718469,5660.918699442265,5515.0875,186.35010900183863,5887.787718003677,5142.387281996323,71.61875088514373,688841161.0,301.1435842055801
2013-09-12,5931.15,5932.0,5815.8,5850.7,272987246.0,7667.76,5616.1162862214715,5668.361103385706,5522.657499999999,196.9980371762952,5916.65357435259,5128.661425647409,66.15525114155251,415853915.0,280.88345196903447
2013-09-13,5828.0,5884.3,5822.9,5850.6,190768447.0,6403.37,5638.448068486094,5675.507726782345,5528.0725,204.6914645296991,5937.455429059399,5118.689570940602,64.50921067749226,225085468.0,335.6619032496501
2013-09-16,5930.3,5957.25,5798.15,5840.55,219455842.0,7819.05,5657.695871487418,5681.979972790881,5544.7074999999995,216.15930910897904,5977.026118217957,5112.388881782042,63.88602814967389,5629626.0,356.29263403249934
2013-09-17,5824.2,5857.8,5804.9,5850.2,157938740.0,5550.64,5676.029598012426,5688.576836603003,5566.4800000000005,224.1625317299406,6014.805063459882,5118.154936540119,74.86853153033721,163568366.0,351.44259096913146
2013-09-18,5872.75,5916.9,5840.2,5899.45,153585493.0,5369.63,5697.307731535052,5696.846372422494,5591.38,232.37468518706464,6056.129370374129,5126.630629625871,76.07468703585828,317153859.0,349.6183067237998
2013-09-19,6044.15,6142.5,6040.15,6115.55,287191701.0,11291.28,5737.140328531714,5713.266122523572,5632.030000000001,249.65711875964354,6131.344237519288,5132.715762480713,77.8083917184917,604345560.0,393.1617787242397
2013-09-20,6104.55,6130.95,5932.85,6012.1,318645265.0,11587.18,5763.326963909646,5724.985098110884,5662.2125,257.56863003407506,6177.349760068149,5147.07523993185,70.60640732265449,285700295.0,363.6388571473045
2013-09-23,5945.8,5989.4,5871.4,5889.75,188322506.0,6596.17,5775.367253061108,5731.446466812418,5683.1125,258.2584929438535,6199.629485887707,5166.595514112293,62.514766686355586,97377789.0,350.2592515416081
2013-09-24,5855.0,5938.4,5854.55,5892.45,187578148.0,7002.84,5786.517990864812,5737.7603308589905,5703.91,257.49136704996977,6218.89273409994,5188.92726590006,74.00243944938144,284955937.0,373.3292003714633
2013-09-25,5901.55,5910.55,5811.1,5873.85,200162195.0,6988.96,5794.835325068164,5743.097180629226,5733.2300000000005,240.39240967962846,6214.014819359258,5252.445180640743,70.0872847369663,84793742.0,349.16483604708674
2013-09-26,5872.8,5917.65,5864.1,5882.25,220589737.0,7761.99,5803.160532204529,5748.554153937885,5763.092500000001,217.8173004794558,6198.727100958912,5327.457899041089,65.66663056428033,305383479.0,351.8744845323425
2013-09-27,5905.55,5909.2,5819.3,5833.2,163067913.0,5303.31,5806.0214338993355,5751.873598881497,5784.3,201.5749775615695,6187.449955123139,5381.150044876861,58.63374392586735,142315566.0,325.2209403084714
2013-09-30,5801.05,5810.2,5718.5,5735.3,155674706.0,5642.77,5799.286059242256,5751.223653827321,5797.475,188.24537423547133,6173.965748470943,5420.9842515290575,39.46767564746558,-13359140.0,362.4718584662046
2013-10-01,5756.1,5786.45,5700.95,5780.05,159247089.0,5075.7,5797.454053600136,5752.354098775269,5808.9400000000005,179.19286551822236,6167.325731036445,5450.554268963556,41.62682435832915,145887949.0,318.7311009496695
2013-10-03,5819.1,5917.6,5802.7,5909.7,199793235.0,7481.97,5808.144143733456,5758.524526274278,5837.3525,142.45070289956254,6122.253905799125,5552.451094200875,53.422273781902554,345681184.0,374.48565262983004
2013-10-04,5891.3,5950.45,5885.0,5907.3,191469248.0,6052.47,5817.587558615985,5764.358858577248,5860.3125,109.6366641457171,6079.585828291434,5641.039171708566,53.280111072544244,154211936.0,316.10663661247577
2013-10-07,5889.05,5912.0,5825.85,5906.15,156387945.0,5348.49,5826.022076843034,5769.919295495787,5875.9725,90.05770733988697,6056.087914679774,5695.857085320225,53.83446340893147,-2176009.0,342.00142472618336
2013-10-08,5975.0,5981.7,5913.0,5928.4,158527593.0,5950.47,5835.772355238935,5776.134225084188,5888.3725,77.9751182901924,6044.322736580385,5732.422263419616,54.50460829493086,156351584.0,375.35862920721945
2013-10-09,5893.25,6015.5,5877.1,6007.45,192037125.0,6904.96,5852.122607120941,5785.205431943632,5893.9075,82.40426866019858,6058.716037320398,5729.098962679603,56.01470260637113,348388709.0,359.5638083000878
2013-10-10,6001.05,6033.95,5979.8,6020.95,159607329.0,6163.68,5868.201406442757,5794.450316965451,5899.2975,87.11978667480972,6073.537073349619,5725.05792665038,43.19620253164553,507996038.0,386.1777550327905
2013-10-11,6104.85,6107.6,6046.4,6096.2,180834257.0,8283.09,5889.915558210113,5806.283637868767,5911.5725,96.68251144720118,6104.937522894403,5718.207477105598,56.304347826086925,688830295.0,458.0487202709606
2013-10-14,6093.0,6124.1,6082.9,6112.7,142173640.0,5989.37,5911.133124094864,5818.299965795482,5924.6775,105.35715132599134,6135.391802651982,5713.963197348017,69.86545486946451,831003935.0,421.27148183024644
2013-10-15,6147.55,6156.3,6056.55,6089.05,218304334.0,6745.02,5928.077588466782,5828.91761419566,5937.1025,109.48581435991757,6156.074128719835,5718.130871280165,66.88713279505247,612699601.0,308.9732519923311
2013-10-17,6098.5,6110.75,6032.55,6045.85,230561463.0,8158.31,5939.294008612803,5837.424766580144,5946.885,110.05160404389125,6166.988208087782,5726.781791912218,64.17504532717984,382138138.0,353.8453431829586
2013-10-18,6070.9,6201.45,6070.9,6189.35,250339955.0,8353.23,5963.108864935393,5851.225756126021,5961.379999999999,121.92595941369268,6205.231918827385,5717.528081172613,70.69964950121332,632478093.0,333.6754614340328
2013-10-21,6202.0,6218.95,6163.3,6204.95,196989071.0,7341.25,5986.1413539891655,5865.097295101472,5965.85,129.29183431700068,6224.433668634002,5707.266331365999,76.24055904566957,829467164.0,372.67295910035534
2013-10-22,6192.3,6220.1,6181.8,6202.8,161943721.0,5850.72,6006.7755107521025,5878.340538430826,5975.385,139.5102534432209,6254.405506886442,5696.364493113559,88.15703558602686,667523443.0,361.2810650435777
2013-10-23,6209.55,6217.95,6116.6,6178.35,188285223.0,6921.65,6023.115938299521,5890.105615355108,5989.8150000000005,145.003819459686,6279.822638919372,5699.807361080629,83.6231639371941,479238220.0,367.61514736607876
2013-10-24,6162.8,6252.45,6142.95,6164.35,176235553.0,6737.2,6036.566801318614,5900.860297105888,6003.410000000001,148.1077289287218,6299.625457857444,5707.194542142557,76.7124724640723,303002667.0,382.28381761312374
2013-10-25,6154.0,6174.75,6125.95,6144.9,144531462.0,5582.82,6046.884248812079,5910.430481533108,6016.9625,148.02956841456665,6313.021636829133,5720.903363170866,74.06319627304026,158471205.0,386.27022260385075
2013-10-28,6155.1,6168.75,6094.1,6101.1,146340691.0,5282.79,6052.047653687119,5917.907717551418,6027.905000000001,145.61651231195506,6319.1380246239105,5736.671975376091,68.17376712967291,12130514.0,360.99255537887274
2013-10-29,6107.55,6228.05,6079.2,6220.9,197348371.0,7572.87,6068.128829526441,5929.789767843519,6047.29,144.130911436729,6335.551822873458,5759.028177126542,73.07146237576913,209478885.0,383.7310620618196
2013-10-30,6230.8,6269.2,6222.6,6251.7,177583848.0,6861.84,6085.611798142971,5942.413698516322,6073.11,130.95055575535068,6335.011111510701,5811.208888489298,70.85289848885861,387062733.0,386.4000063789585
2013-10-31,6237.15,6309.05,6235.9,6299.15,239607127.0,9560.54,6105.948769748402,5956.403357398035,6099.0650000000005,120.8630348130251,6340.791069626051,5857.3389303739505,72.44996772111047,626669860.0,399.00899942763397
2013-11-01,6289.75,6332.6,6286.95,6307.2,191639789.0,7371.92,6125.115553581887,5970.160088480465,6118.9400000000005,120.76736074393979,6360.47472148788,5877.405278512121,69.09847936278067,818309649.0,384.67585664060607
2013-11-03,6332.05,6342.95,6311.15,6317.35,23856924.0,858.24,6143.423596097898,5983.77537912829,6139.442499999999,117.71471789549129,6374.871935790982,5904.013064209016,68.73912645362157,842166573.0,359.7446175374495
2013-11-05,6282.15,6304.75,6244.3,6253.15,181053761.0,6598.06,6153.87372980286,5994.339089750711,6156.7925000000005,106.5640149529829,6369.920529905966,5943.664470094035,63.98738493010566,661112812.0,364.4254592424623
2013-11-06,6260.55,6269.7,6208.7,6215.15,157080263.0,5461.18,6159.70956505973,6002.998341133036,6171.129999999999,92.59222486401441,6356.314449728028,5985.94555027197,64.55968352253177,504032549.0,347.6681217423223
2013-11-07,6228.9,6288.95,6180.8,6187.25,168832431.0,6274.13,6162.33246362547,6010.223896382721,6180.12,84.21319811554066,6348.546396231081,6011.693603768918,49.77458136539284,335200118.0,371.6187679605229
2013-11-08,6170.15,6185.15,6120.95,6140.75,150051986.0,5977.34,6160.276990899235,6015.342567112811,6186.11,76.17248363525495,6338.45496727051,6033.76503272949,43.53734648681298,185148132.0,398.351275403979
2013-11-11,6110.4,6141.65,6067.75,6078.8,146060450.0,5678.81,6152.51727748026,6017.831093892701,6185.24,77.34379436206282,6339.927588724126,6030.552411275874,38.85893980233603,39087682.0,388.7986104383494
2013-11-12,6087.25,6108.7,6011.75,6018.05,153812590.0,5646.24,6139.710870101188,6017.839678445928,6180.507500000001,84.57376144529219,6349.655022890585,6011.359977109416,36.4794197031039,-114724908.0,367.0856852485222
2013-11-13,5998.85,6042.25,5972.45,5989.6,162538228.0,6738.41,6125.414596758218,6016.7322400755,6175.535,92.7612627578245,6361.057525515649,5990.012474484351,35.611362700699885,-277263136.0,414.5738564345614
2013-11-14,6037.0,6101.65,6036.65,6056.15,154913925.0,5872.61,6118.81796849553,6018.278034582343,6176.05,92.02907435327658,6360.108148706553,5991.991851293447,43.21846106823564,-122349211.0,379.08858096520373
